ID_REF,GSM1110879,GSM1110880,GSM1110881,GSM1110882
215790_at,19.9472,20.1476,20.6241,20.1631
215791_at,22.0333,21.5581,21.9188,21.405
215792_s_at,25.9251,25.9316,25.7947,26.002
215793_at,19.8676,19.9573,20.4915,20.1707
215794_x_at,24.4735,24.023,23.9112,23.8432
215795_at,20.7105,20.6185,20.291,20.5017
215796_at,20.3497,20.3381,20.4661,20.3658
215797_at,21.3432,21.3215,21.4666,21.3483
215798_at,21.952,21.7786,21.9671,21.9369
215799_at,20.7211,20.5594,20.7306,20.7452
215800_at,20.3275,20.5412,20.6978,20.5271
215801_at,20.3514,20.5311,20.2853,20.6421
215802_at,21.9683,21.8644,21.7028,21.6275
215803_at,20.1747,20.4881,20.0683,20.2937
215804_at,19.9274,20.9555,21.0799,20.0984
215805_at,21.3451,21.1502,21.6511,21.2777
215806_x_at,21.4226,21.68,21.72,21.5202
215807_s_at,22.1061,22.1375,22.4575,22.0493
215808_at,20.5157,20.4837,20.6653,20.5137
215809_at,22.0377,21.817,22.1896,21.7622
215810_x_at,25.9207,25.1494,25.9269,25.0472
215811_at,20.4226,20.6418,20.0992,20.552
215812_s_at,23.4486,23.6139,23.869,23.7519
215813_s_at,20.8202,20.6301,20.3932,21.1653
215814_at,20.6862,20.5477,21.2578,20.9246
215815_at,20.7426,20.9965,21.2375,20.6693
215816_at,21.5036,21.7804,21.7017,21.9006
215817_at,20.8895,20.9665,20.8277,20.8772
215818_at,21.1846,21.1636,21.1631,21.0697
215819_s_at,21.297,21.582,21.4527,21.2958
215820_x_at,22.8388,22.9814,22.9582,23.0788
215821_x_at,21.0814,20.889,21.0566,20.9472
215822_x_at,21.3749,21.0968,21.4476,20.85
215823_x_at,28.9747,29.1812,29.2935,29.2692
215824_at,22.5026,21.5183,22.4492,21.1656
215825_at,22.237,21.9239,22.8238,22.1698
215826_x_at,21.8031,22.3713,22.0534,22.4243
215827_x_at,21.794,21.4746,21.6625,21.1373
215828_at,21.3949,21.2621,21.4512,21.2904
215829_at,20.6961,20.7687,20.9483,20.8197
215830_at,21.3221,20.6448,21.1999,20.5828
215831_at,20.2237,20.2654,20.201,21.081
215832_x_at,23.7979,23.826,23.5022,23.9672
215833_s_at,21.5241,21.9553,21.7961,21.6523
215834_x_at,21.7627,21.5672,21.7117,21.7492
215835_at,21.1214,21.3211,21.5665,20.7775
215836_s_at,24.2095,24.1982,24.1783,24.1191
215837_x_at,20.4223,21.2418,20.7005,21.26
215838_at,21.3203,21.2585,21.5437,21.2645
215839_at,20.3035,20.0147,19.7045,19.9201
215840_at,20.6233,20.0957,21.2244,20.6565
215841_at,21.9333,22.1257,22.0099,22.2515
215842_s_at,22.4864,22.5437,22.4081,22.5844
215843_s_at,20.536,20.3682,20.6163,20.5094
215844_at,21.0947,20.7679,21.071,20.8439
215845_x_at,22.1173,21.806,22.253,21.8673
215846_at,20.7748,21.0218,20.3446,20.709
215847_at,24.8617,24.9165,24.9456,25.0283
215848_at,21.2998,21.2415,21.4664,21.5255
215849_x_at,21.0453,21.3722,21.0566,21.4829
215850_s_at,20.9188,20.6426,21.2249,20.9753
215851_at,20.4895,20.7972,20.2661,21.0625
215852_x_at,26.3886,25.5237,26.3786,25.5349
215853_at,21.2526,20.7993,21.3924,20.9971
215854_at,21.7259,21.8059,21.8449,22.0515
215855_s_at,22.3134,22.2387,22.0663,22.2252
215856_at,24.7491,23.4811,25.3988,23.4475
215857_at,21.077,21.2329,21.3138,21.194
215858_at,21.1968,21.2228,21.1669,20.9325
215859_at,20.1353,21.7867,21.7646,21.7441
215860_at,20.2487,20.305,20.1319,20.4039
215861_at,22.5785,21.8639,22.5444,22.0463
215862_at,22.4351,22.3278,22.4212,21.9121
215863_at,21.19,20.9647,21.412,21.2981
215864_at,21.6978,21.5288,21.7367,21.6588
215865_at,22.8708,22.9023,23.1962,22.7679
215866_at,21.904,21.2048,21.9701,20.7788
215867_x_at,25.1927,25.2786,25.5492,25.4279
215868_x_at,26.8925,26.4084,26.7297,26.3496
215869_at,21.0613,20.9593,20.8153,20.9984
215870_s_at,20.2134,19.7839,20.2168,20.1643
215871_at,20.7861,20.8833,20.6071,20.7848
215872_at,20.7202,20.2507,20.1898,20.3854
215873_x_at,24.1051,23.8312,23.783,23.8151
215874_at,23.8549,22.0962,24.1745,22.07
215875_at,21.5487,21.6369,21.5812,21.7004
215876_at,20.6516,20.8929,20.6829,20.3444
215877_at,20.5946,20.4291,20.4971,20.3695
215878_at,20.6845,20.9308,20.8179,21.0732
215879_at,20.6219,20.733,20.8132,20.4772
215880_at,24.4621,24.469,24.4735,24.5123
215881_x_at,22.2919,22.0674,21.7712,21.9692
215882_at,21.3632,21.4812,21.2296,21.6357
215883_at,21.7121,21.2096,21.8098,21.4482
215884_s_at,26.7462,26.9825,26.8534,26.9827
215885_at,20.724,20.6325,20.6582,20.6035
215886_x_at,21.7734,22.1981,21.5418,21.5739
215887_at,21.9951,22.1143,21.6026,21.9591
215888_at,21.9837,22.2869,21.7701,22.3457
215889_at,21.7947,21.4926,21.6399,21.1895
215890_at,20.984,21.4506,21.5415,21.5699
215891_s_at,21.8905,22.1542,22.049,22.1824
215892_at,22.8303,22.558,23.1462,22.5443
215893_x_at,24.3208,23.5854,24.3124,23.4848
215894_at,20.4995,20.5535,19.9236,20.0376
215895_x_at,26.5972,25.9441,26.6366,25.8629
215896_at,20.3993,20.6182,20.1598,20.9465
215897_at,21.8379,21.5214,21.3534,21.8416
215898_at,22.674,22.7629,22.7848,23.0407
215899_at,22.762,22.8369,23.1121,22.9025
215900_at,21.5099,20.9777,21.1777,20.4881
215901_at,20.987,20.9203,20.7844,20.455
215902_at,20.8937,21.6746,20.8252,22.0284
215903_s_at,25.6317,25.7044,25.5917,25.6138
215904_at,21.1762,20.9477,20.8798,21.1013
215905_s_at,26.3063,26.442,26.0385,26.4444
215906_at,21.1815,21.2121,21.2493,21.4914
215907_at,23.6059,23.3195,23.7311,23.5438
215908_at,22.4933,22.0901,22.2795,22.2193
215909_x_at,23.9981,24.0607,24.1059,23.9674
215910_s_at,22.356,22.2256,21.8794,22.0639
215911_x_at,20.2627,20.0235,20.0964,20.291
215912_at,19.8677,20.1038,19.9313,19.9223
215913_s_at,25.6802,25.1094,25.2896,25.0428
215914_at,21.0756,21.3,21.1248,20.8172
215915_at,21.0207,21.2435,21.2075,21.049
215916_at,22.76,22.5846,22.9666,22.7085
215917_at,20.5321,20.1254,20.0689,20.0411
215918_s_at,21.1264,20.8244,21.0983,21.3502
215919_s_at,21.7176,22.1121,22.1116,22.3058
215920_s_at,21.2733,21.2982,21.5616,21.6528
215921_at,21.3877,21.1617,21.5001,21.425
215922_at,20.7494,21.0577,20.9139,20.832
215923_s_at,21.7954,21.7922,21.6278,21.4065
215924_at,21.0803,20.9334,20.4851,20.6394
215925_s_at,20.5971,20.708,20.7782,20.566
215926_x_at,22.8773,23.0422,23.0896,23.1661
215927_at,21.5349,21.606,21.3304,21.8161
215928_at,21.6024,21.1612,21.7164,21.2048
215929_at,20.3016,20.1157,20.0923,20.2494
215930_s_at,24.1899,24.047,23.5684,23.7955
215931_s_at,23.1533,23.288,23.0528,23.3447
215932_at,20.4026,20.7628,20.707,20.4613
215933_s_at,24.9251,23.8774,24.3715,23.5973
215934_at,19.8682,19.8997,20.0571,19.9778
215935_at,20.6894,20.6777,20.8074,20.6378
215936_s_at,24.4662,24.066,23.6972,23.6288
215937_at,22.6524,22.2589,23.0067,21.8163
215938_s_at,21.6989,21.7409,21.899,22.1473
215939_at,21.3054,21.1906,20.9781,20.9383
215940_at,22.0134,21.8087,21.9137,21.7668
215941_at,21.0064,21.277,20.5616,20.8179
215942_s_at,23.9319,24.2075,23.9717,24.2577
215943_at,20.1515,20.3401,19.8361,19.9412
215944_at,20.6607,20.9969,20.8871,20.7159
215945_s_at,23.5349,24.1418,24.4836,24.0637
215946_x_at,21.4338,21.927,21.6935,21.945
215947_s_at,27.3436,27.2507,27.2211,27.2371
215948_x_at,24.3651,23.987,23.9377,23.6816
215949_x_at,21.4923,21.5642,22.0554,21.5519
215951_at,21.1724,21.6579,21.2583,21.1523
215952_s_at,29.0165,28.9593,28.8633,28.9454
215953_at,21.6326,21.7292,21.2071,21.8511
215954_s_at,23.9187,23.7329,23.7257,23.7651
215955_x_at,20.7956,20.967,20.6063,21.0765
215956_at,22.7095,22.2676,22.6849,22.3843
215957_at,20.778,20.5222,20.6755,20.7211
215958_at,21.0647,20.9373,21.1718,20.661
215959_at,21.909,21.9881,21.9158,21.8092
215960_at,21.3036,21.3928,21.0866,21.1557
215961_at,22.1404,22.4793,22.172,22.1358
215962_at,20.5325,20.5538,20.4415,20.7081
215963_x_at,28.721,28.7343,28.9304,28.8518
215964_at,20.4168,20.6673,20.637,20.5574
215965_at,20.0806,20.3009,19.8424,20.4183
215966_x_at,22.8133,22.6455,22.4195,22.2017
215967_s_at,21.5768,21.43,21.6594,21.3224
215968_at,21.4251,21.7641,21.3278,21.8238
215969_at,20.4346,20.416,20.4797,20.1094
215970_at,21.1071,20.8824,20.7879,20.7547
215971_at,20.9321,20.8673,20.6224,20.9486
215972_at,20.8154,21.0939,21.1749,20.8613
215973_at,21.3938,21.1038,21.5656,20.5798
215974_at,21.4956,21.3964,21.4546,21.3849
215975_x_at,21.0469,21.1089,20.7644,20.9144
215976_at,21.8996,21.6159,21.5092,21.3582
215977_x_at,22.5747,22.108,21.6363,21.5679
215978_x_at,27.4031,26.6566,27.3685,26.5522
215979_s_at,20.8138,20.5837,20.3949,20.9321
215980_s_at,23.1846,23.4669,22.9982,23.2834
215981_at,20.5189,19.8101,20.2206,20.2643
215982_s_at,23.7202,23.8627,23.6664,23.8847
215983_s_at,24.2827,24.518,24.3522,24.4166
215984_s_at,24.5153,24.0474,23.9465,24.0272
215985_at,22.3091,22.3201,22.7257,22.4022
215986_at,22.7987,21.0699,22.7625,21.6232
215987_at,21.1106,21.3628,21.5694,21.4722
215988_s_at,20.4523,20.3075,20.3285,20.2659
215989_at,21.5877,21.3716,21.5604,21.2162
215990_s_at,22.5924,22.4166,22.4493,22.3623
215991_s_at,22.133,22.1081,22.7598,22.3647
215992_s_at,21.6849,21.6974,21.3922,21.3616
215993_at,20.2992,19.9947,20.3553,20.5339
215994_x_at,25.199,25.084,25.2207,25.0916
215995_x_at,21.7696,21.8463,21.6697,22.0608
215996_at,20.648,20.5955,20.6517,20.465
215997_s_at,24.4481,24.2398,24.2282,23.9459
215998_at,22.4032,22.3815,22.6349,22.4315
215999_at,22.109,22.0694,22.5252,21.9738
216000_at,20.9829,21.1583,21.0649,21.0287
216001_at,22.3047,22.2549,22.2514,21.9027
216002_at,22.1953,21.2327,22.2698,21.2927
216003_at,20.7624,20.7898,20.5235,20.7254
216004_s_at,20.2473,20.7581,20.8957,20.6795
216005_at,23.3855,22.2603,22.2974,22.2847
216006_at,22.814,22.733,22.7675,22.8664
216007_at,20.2781,20.4217,20.3495,20.5883
216008_s_at,24.244,24.2682,24.1097,24.2321
216009_at,23.0308,22.6454,22.6966,22.4382
216010_x_at,20.7034,20.4088,20.9405,20.5381
216011_at,20.425,20.9196,20.8629,20.6609
216012_at,21.3433,21.7822,21.408,21.8903
216013_at,20.7249,20.5833,20.7567,20.7152
216014_s_at,21.3429,21.1612,21.2357,21.2315
216015_s_at,19.8677,20.1825,20.1739,19.8144
216016_at,20.5526,20.2625,20.0653,20.1962
216017_s_at,21.3656,21.2959,21.6246,21.3477
216018_at,21.7591,21.9011,21.8978,21.7691
216019_x_at,22.5248,21.7978,22.2934,22.2043
216020_at,24.1339,22.2145,20.5197,20.7718
216021_s_at,20.8534,20.8989,20.3287,20.7807
216022_at,21.0092,20.5227,20.9875,20.8074
216023_at,20.7001,20.531,20.8595,20.7359
216024_at,21.3894,21.4356,21.5189,21.1283
216025_x_at,22.7493,22.859,23.0187,22.8923
216026_s_at,23.8584,23.9913,24.0004,24.0587
216027_at,20.787,20.6598,20.8266,20.3982
216028_at,23.1656,24.4409,24.2335,24.523
216029_at,22.0135,21.696,22.604,21.6158
216030_s_at,20.2598,19.9753,20.3759,20.1386
216031_x_at,22.0396,22.2492,21.8535,22.4022
216032_s_at,27.2658,27.0449,27.3334,27.2039
216033_s_at,21.7987,21.3059,21.2931,21.7037
216034_at,22.5361,22.6934,22.8069,22.6345
216035_x_at,24.1977,24.1845,24.6083,24.1771
216036_x_at,23.9662,23.7089,24.0133,23.5494
216037_x_at,24.5431,24.5931,24.8133,24.4973
216038_x_at,24.5754,24.4738,24.5024,24.6082
216039_at,20.4339,20.5029,20.4424,20.5467
216040_x_at,21.1928,21.1342,21.15,20.7671
216041_x_at,27.981,27.5071,27.8694,27.5648
216042_at,22.0154,21.8462,22.1311,21.9522
216043_x_at,25.6292,24.9617,25.5895,24.9996
216044_x_at,22.7103,23.1371,22.8577,23.1194
216045_at,20.9587,20.63,21.2528,21.1497
216046_at,20.5453,20.2293,20.3806,20.4627
216047_x_at,20.8492,21.0424,21.1755,21.2315
216048_s_at,22.4146,22.9301,22.3403,22.6031
216049_at,21.2859,21.2459,21.2258,21.3988
216050_at,19.8675,20.3424,19.7046,20.2349
216051_x_at,24.6194,24.1602,24.6996,24.1697
216052_x_at,21.4844,21.7841,21.736,21.7055
216053_x_at,21.2627,21.233,21.3143,21.2694
216054_x_at,24.4768,24.7378,24.723,24.6795
216055_at,21.611,21.2714,21.5144,21.2602
216056_at,20.2557,20.5082,20.4947,21.0312
216057_at,20.4694,20.9811,20.7384,21.0969
216058_s_at,21.0699,20.8547,21.0973,20.7052
216059_at,21.4591,21.598,21.5478,21.2383
216060_s_at,24.7752,24.6252,24.9109,24.6609
216061_x_at,24.5475,25.0308,24.8469,25.1437
216062_at,23.7268,22.364,24.1035,22.6409
216063_at,21.1368,21.5386,21.2721,21.0778
216064_s_at,24.6163,24.4056,23.9452,24.074
216065_at,21.1666,21.4175,20.6753,20.7053
216066_at,21.4089,20.8573,21.2755,21.0612
